LABEL TYPE|LABEL CODE|LABEL DESCRIPTION|LABEL SIZE|LABEL QUANTITY|ARTICLE NUMBER|VENDOR NUM|COLOR CODE|COLOR DESCRIPTION|CARE SYMBOLS CODE 1|CARE SYMBOLS CODE 2|CARE SYMBOLS CODE 3|CARE SYMBOLS CODE 4|CARE SYMBOLS CODE 5|CARE SYMBOLS CODE 6|CARE SYMBOLS CODE 7|EAN-CODE|BATCH NUMBER|STYLE DESCRIPTION (EN)|STYLE DESCRIPTION (FR)|SHAPE|PRODUCT LINE|BRAND|MAIN MATERIAL DESCRIPTION|COU|PO-NUMBER|SEAS|CO|SIZE CODE|SIZE DESCRIPTION|CARE INSTRUCTION 1|CARE INSTRUCTION 2|CARE INSTRUCTION 3|CARE INSTRUCTION 4|CARE INSTRUCTION 5|CARE INSTRUCTION 6|CARE INSTRUCTION 7|Declaration Group 1|DG1 - Comp Desc 1|DG1 - Comp %Age 1|DG1 - Comp Desc 2|DG1 - Comp %Age 2|DG1 - Comp Desc 3|DG1 - Comp %Age 3|DG1 - Comp Desc 4|DG1 - Comp %Age 4|DG1 - Comp Desc 5|DG1 - Comp %Age 5|DG1 - Comp Desc 6|DG1 - Comp %Age 6|DG1 - Comp Desc 7|DG1 - Comp %Age 7|DG1 - Comp Desc 8|DG1 - Comp %Age 8|Declaration Group 2|DG2 - Comp Desc 1|DG2 - Comp %Age 1|DG2 - Comp Desc 2|DG2 - Comp %Age 2|DG2 - Comp Desc 3|DG2 - Comp %Age 3|DG2 - Comp Desc 4|DG2 - Comp %Age 4|DG2 - Comp Desc 5|DG2 - Comp %Age 5|DG2 - Comp Desc 6|DG2 - Comp %Age 6|DG2 - Comp Desc 7|DG2 - Comp %Age 7|DG2 - Comp Desc 8|DG2 - Comp %Age 8|Declaration Group 3|DG3 - Comp Desc 1|DG3 - Comp %Age 1|DG3 - Comp Desc 2|DG3 - Comp %Age 2|DG3 - Comp Desc 3|DG3 - Comp %Age 3|DG3 - Comp Desc 4|DG3 - Comp %Age 4|DG3 - Comp Desc 5|DG3 - Comp %Age 5|DG3 - Comp Desc 6|DG3 - Comp %Age 6|DG3 - Comp Desc 7|DG3 - Comp %Age 7|DG3 - Comp Desc 8|DG3 - Comp %Age 8|Declaration Group 4|DG4 - Comp Desc 1|DG4 - Comp %Age 1|DG4 - Comp Desc 2|DG4 - Comp %Age 2|DG4 - Comp Desc 3|DG4 - Comp %Age 3|DG4 - Comp Desc 4|DG4 - Comp %Age 4|DG4 - Comp Desc 5|DG4 - Comp %Age 5|DG4 - Comp Desc 6|DG4 - Comp %Age 6|DG4 - Comp Desc 7|DG4 - Comp %Age 7|DG4 - Comp Desc 8|DG4 - Comp %Age 8|Declaration Group 5|DG5 - Comp Desc 1|DG5 - Comp %Age 1|DG5 - Comp Desc 2|DG5 - Comp %Age 2|DG5 - Comp Desc 3|DG5 - Comp %Age 3|DG5 - Comp Desc 4|DG5 - Comp %Age 4|DG5 - Comp Desc 5|DG5 - Comp %Age 5|DG5 - Comp Desc 6|DG5 - Comp %Age 6|DG5 - Comp Desc 7|DG5 - Comp %Age 7|DG5 - Comp Desc 8|DG5 - Comp %Age 8|Declaration Group 6|DG6 - Comp Desc 1|DG6 - Comp %Age 1|DG6 - Comp Desc 2|DG6 - Comp %Age 2|DG6 - Comp Desc 3|DG6 - Comp %Age 3|DG6 - Comp Desc 4|DG6 - Comp %Age 4|DG6 - Comp Desc 5|DG6 - Comp %Age 5|DG6 - Comp Desc 6|DG6 - Comp %Age 6|DG6 - Comp Desc 7|DG6 - Comp %Age 7|DG6 - Comp Desc 8|DG6 - Comp %Age 8|Declaration Group 7|DG7 - Comp Desc 1|DG7 - Comp %Age 1|DG7 - Comp Desc 2|DG7 - Comp %Age 2|DG7 - Comp Desc 3|DG7 - Comp %Age 3|DG7 - Comp Desc 4|DG7 - Comp %Age 4|DG7 - Comp Desc 5|DG7 - Comp %Age 5|DG7 - Comp Desc 6|DG7 - Comp %Age 6|DG7 - Comp Desc 7|DG7 - Comp %Age 7|DG7 - Comp Desc 8|DG7 - Comp %Age 8|Declaration Group 8|DG8 - Comp Desc 1|DG8 - Comp %Age 1|DG8 - Comp Desc 2|DG8 - Comp %Age 2|DG8 - Comp Desc 3|DG8 - Comp %Age 3|DG8 - Comp Desc 4|DG8 - Comp %Age 4|DG8 - Comp Desc 5|DG8 - Comp %Age 5|DG8 - Comp Desc 6|DG8 - Comp %Age 6|DG8 - Comp Desc 7|DG8 - Comp %Age 7|DG8 - Comp Desc 8|DG8 - Comp %Age 8|TEXT 1|TEXT 2|TEXT 3|Care Instruction 1|Care Instruction 2|Care Instruction 3|Care Instruction 6|Care Instruction 4|Care Instruction 5|Chinese SIZE|DG1-CIQ1|DG1-CIQ2|DG2-CIQ1|DG2-CIQ2|DG3-CIQ1|DG3-CIQ2|DG4-CIQ1|DG4-CIQ2|DG5-CIQ1|DG5-CIQ2|DG6-CIQ1|DG6-CIQ2|DG7-CIQ1|DG7-CIQ2|DG8-CIQ1|DG8-CIQ2|DGX-CIQ1|DGX-CIQ2|DG1 - SUBCAT|DG2 - SUBCAT|DG3 - SUBCAT|DG4 - SUBCAT|DG5 - SUBCAT|DG6 - SUBCAT|DG7 - SUBCAT|DG8 - SUBCAT|DG Padding - MW1|DG Padding - MW2|DG Padding - MW3|DG Padding - MW4|DG Padding - MW5|DG Padding - MW6|DG Padding - MW7|DG Padding - MW8|DG1-SPECIES|DG1-TANNING|DG1-GROW ORIGIN|DG1-MATNAME|DG2-SPECIES|DG2-TANNING|DG2-GROW ORIGIN|DG2-MATNAME|DG3-SPECIES|DG3-TANNING|DG3-GROW ORIGIN|DG3-MATNAME|DG4-SPECIES|DG4-TANNING|DG4-GROW ORIGIN|DG4-MATNAME|DG5-SPECIES|DG5-TANNING|DG5-GROW ORIGIN|DG5-MATNAME|DG6-SPECIES|DG6-TANNING|DG6-GROW ORIGIN|DG6-MATNAME|DG7-SPECIES|DG7-TANNING|DG7-GROW ORIGIN|DG7-MATNAME|DG8-SPECIES|DG8-TANNING|DG8-GROW ORIGIN|DG8-MATNAME|SALESLINE_DESC|MAT_CODE_DESC|GENERIC_CODE|GENERIC_DESC|MDSE CAT|ORDER REASON H.|Down/Feather|Korean size|||||||||||||||||||||
CARE|A|Chloé 50mm|50*50|19|CHC24WG020LBR001L|0000716909|001|Black|Z|O|M|U|D|A|H|7614027669893|IT00|GLOVES AND MUFF, Black, L|GLOVES AND MUFF, Black, L|MG|C|CHL|SOFT LAMBSKIN & BRASS ORNMENTS|IT|6022712809|CH24|W|L||Do Not Wash|Do not bleach|Do not Iron|Do not dry clean|Do not Tumble Dry|Do not wet clean|Drip flat drying in the shade|005|117|100%|||||||||||||||060|160|100%|||||||||||||||650|105|100%|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||195/205|||||||||||||||||||GE||||||||||||||||OVIS ARIES ARIES||AU|3300||||1009|OVIS ARIES ARIES||SA|5046|||||||||||||||||||||CHLOE ICONIC GLOVES|SOFT LAMBSKIN & BRAS|CHC24WG020LBR|GLOVES AND MUFF|CH0102001|Y00||8.5|||||||||||||||||||||
CARE|A|Chloé 50mm|50*50|38|CHC24WG020LBR001M|0000716909|001|Black|Z|O|M|U|D|A|H|7614027671407|IT00|GLOVES AND MUFF, Black, M|GLOVES AND MUFF, Black, M|MG|C|CHL|SOFT LAMBSKIN & BRASS ORNMENTS|IT|6022712809|CH24|W|M||Do Not Wash|Do not bleach|Do not Iron|Do not dry clean|Do not Tumble Dry|Do not wet clean|Drip flat drying in the shade|005|117|100%|||||||||||||||060|160|100%|||||||||||||||650|105|100%|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||185/195|||||||||||||||||||GE||||||||||||||||OVIS ARIES ARIES||AU|3300||||1009|OVIS ARIES ARIES||SA|5046|||||||||||||||||||||CHLOE ICONIC GLOVES|SOFT LAMBSKIN & BRAS|CHC24WG020LBR|GLOVES AND MUFF|CH0102001|Y00||7.5|||||||||||||||||||||
CARE|A|Chloé 50mm|50*50|45|CHC24WG020LBR001S|0000716909|001|Black|Z|O|M|U|D|A|H|7614027671414|IT00|GLOVES AND MUFF, Black, S|GLOVES AND MUFF, Black, S|MG|C|CHL|SOFT LAMBSKIN & BRASS ORNMENTS|IT|6022712809|CH24|W|S||Do Not Wash|Do not bleach|Do not Iron|Do not dry clean|Do not Tumble Dry|Do not wet clean|Drip flat drying in the shade|005|117|100%|||||||||||||||060|160|100%|||||||||||||||650|105|100%|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||175/195|||||||||||||||||||GE||||||||||||||||OVIS ARIES ARIES||AU|3300||||1009|OVIS ARIES ARIES||SA|5046|||||||||||||||||||||CHLOE ICONIC GLOVES|SOFT LAMBSKIN & BRAS|CHC24WG020LBR|GLOVES AND MUFF|CH0102001|Y00||6.5|||||||||||||||||||||
CARE|A|Chloé 50mm|50*50|12|CHC24WG020LBR26ML|0000716909|26M|Clay Brown|Z|O|M|U|D|A|H|7614027671452|IT00|GLOVES AND MUFF, Clay Brown, L|GLOVES AND MUFF, Clay Brown, L|MG|C|CHL|SOFT LAMBSKIN & BRASS ORNMENTS|IT|6022712809|CH24|W|L||Do Not Wash|Do not bleach|Do not Iron|Do not dry clean|Do not Tumble Dry|Do not wet clean|Drip flat drying in the shade|005|117|100%|||||||||||||||060|160|100%|||||||||||||||650|105|100%|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||195/205|||||||||||||||||||GE||||||||||||||||OVIS ARIES ARIES||AU|3300||||1009|OVIS ARIES ARIES||SA|5046|||||||||||||||||||||CHLOE ICONIC GLOVES|SOFT LAMBSKIN & BRAS|CHC24WG020LBR|GLOVES AND MUFF|CH0102001|Y00||8.5|||||||||||||||||||||
CARE|A|Chloé 50mm|50*50|22|CHC24WG020LBR26MM|0000716909|26M|Clay Brown|Z|O|M|U|D|A|H|7614027671469|IT00|GLOVES AND MUFF, Clay Brown, M|GLOVES AND MUFF, Clay Brown, M|MG|C|CHL|SOFT LAMBSKIN & BRASS ORNMENTS|IT|6022712809|CH24|W|M||Do Not Wash|Do not bleach|Do not Iron|Do not dry clean|Do not Tumble Dry|Do not wet clean|Drip flat drying in the shade|005|117|100%|||||||||||||||060|160|100%|||||||||||||||650|105|100%|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||185/195|||||||||||||||||||GE||||||||||||||||OVIS ARIES ARIES||AU|3300||||1009|OVIS ARIES ARIES||SA|5046|||||||||||||||||||||CHLOE ICONIC GLOVES|SOFT LAMBSKIN & BRAS|CHC24WG020LBR|GLOVES AND MUFF|CH0102001|Y00||7.5|||||||||||||||||||||
CARE|A|Chloé 50mm|50*50|28|CHC24WG020LBR26MS|0000716909|26M|Clay Brown|Z|O|M|U|D|A|H|7614027671476|IT00|GLOVES AND MUFF, Clay Brown, S|GLOVES AND MUFF, Clay Brown, S|MG|C|CHL|SOFT LAMBSKIN & BRASS ORNMENTS|IT|6022712809|CH24|W|S||Do Not Wash|Do not bleach|Do not Iron|Do not dry clean|Do not Tumble Dry|Do not wet clean|Drip flat drying in the shade|005|117|100%|||||||||||||||060|160|100%|||||||||||||||650|105|100%|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||175/195|||||||||||||||||||GE||||||||||||||||OVIS ARIES ARIES||AU|3300||||1009|OVIS ARIES ARIES||SA|5046|||||||||||||||||||||CHLOE ICONIC GLOVES|SOFT LAMBSKIN & BRAS|CHC24WG020LBR|GLOVES AND MUFF|CH0102001|Y00||6.5|||||||||||||||||||||
